"","AY111","AY125","AY126","AY129","AY138","AY142","AY159","AY191","AY198","AY207","AY208","AY218","AY224","AY236","AY24","AY241","AY244","AY245","AY254","AY263","AY268","AY284","AY289","AY29","AY293","AY300","AY309","AY328","AY331","AY339","AY353","AY365","AY37","AY381","AY389","AY409","AY410","AY416","AY418","AY432","AY438","AY439","AY456","AY457","AY458","AY459","AY46","AY465","AY466","AY487","AY489","AY492","AY493","AY495","AY528","AY533","AY536","AY537","AY538","AY545","AY553","AY562","AY566","AY571","AY572","AY574","AY586","AY595","AY601"
"K-rep3",NA,NA,NA,NA,2.05846450138936e-06,9.59025096528493e-06,NA,0.00202200180437769,7.99800661534647e-05,4.16882402573974e-05,NA,0.000956465134362234,NA,0.00210786764942271,0.00617219774893264,0.00306478163240918,0.00160857620560073,0.00171212054944538,0.000370047989870703,0.0131390064883393,3.57920821909143e-05,NA,0.00464534029297939,1.55794086564208e-05,0.0067541971195927,0.0113591602915649,0.013602352551502,5.16812324440019e-05,0.00188659439243134,NA,NA,0.00203606593914282,0.00439475970581566,0.000410593952760603,0.000205296976380302,0.00136205436167032,0.00302258787801248,0.000949858347082309,NA,NA,NA,NA,NA,NA,NA,0.00166530252298429,0.027584468634083,1.11700874019289e-05,NA,0.001953125,0.00082689971910403,0.000117912149526959,0.000936781366528578,NA,NA,0.00587987010707449,0.0050133824123551,NA,0.00312917920933446,1.78960410954572e-05,0.0633724674868769,NA,0.000431007322407547,NA,0.00820091159080522,0.00248937622523293,NA,0.0001326580642732,NA
"L-rep1",0.00298097501750109,NA,NA,NA,NA,7.83341001930484e-05,NA,0.00291962743874011,0.000140221967162724,0.000102648488190151,NA,0.0019803896089649,NA,0.0022748702860712,0.00786684023481811,0.00458138652043703,0.00152180581964941,0.00193963378015046,0.000488281250000001,0.0100267648247102,5.09697216447979e-05,NA,0.00596195003500219,4.69017084133304e-05,0.0124302575586706,0.0122591265296367,0.0136969643955631,0.000127254121196426,0.00221266383846836,NA,NA,0.00548611279585155,0.00337709855979635,0.000104805351127655,NA,0.000892413525614648,0.00283979007289123,0.00177249835022883,0.000239116283590558,NA,NA,NA,NA,0.000282394576148752,0.000375213667306643,0.00255936211691086,0.0246887909957306,NA,NA,0.00235509341345852,0.00132480891352312,0.000115485552578808,0.000618045211899551,0.000201072025700091,NA,0.00797665723208744,0.00612956326481837,0.000458751342389655,0.00330759887641612,1.46567838791657e-06,0.180491149440312,5.8627135516663e-06,0.000235824299053918,NA,0.00909948114428481,0.00276213586400995,3.87312124422186e-07,NA,NA
"L-rep2",NA,NA,NA,NA,NA,5.06176480599635e-05,NA,0.00173602086165346,0.000145166884155606,9.51128637280884e-05,NA,0.00150085466922658,NA,0.0020933075440162,0.00708999340091532,0.00433425575026502,0.00120228946615715,0.00184776884126093,0.000388445548708456,0.00942037365383406,NA,1.42369536062135e-05,0.00560138768756182,4.34585630980552e-05,0.00797665723208745,0.0106721895058937,0.0114381694995752,0.000117912149526959,0.00163103109263353,NA,NA,0.00494436169519641,0.00328475162208482,NA,NA,0.00127084165570501,0.0020933075440162,0.00101100090218885,0.000269019803680813,NA,1.95003046645589e-07,NA,NA,NA,0.000192881179654145,0.00237147438358408,0.0228763389991504,NA,4.568018740154e-06,0.00187356273305716,0.00121907280166173,5.93661466926444e-05,NA,0.000399366239530167,NA,0.00666121009193716,0.00680117627575097,0.000286336657527314,0.00328475162208482,NA,0.159320078414908,NA,0.000270890984391563,NA,0.00739107536504371,0.00173602086165346,NA,NA,NA
"L-rep3",0.00151129393900624,NA,NA,NA,NA,2.80818985176048e-05,NA,0.00300170933845315,4.65777346484545e-05,0.000105534329993636,NA,0.00121907280166173,NA,0.00187356273305716,0.00634572184653309,0.00387926756030093,0.000695337009568883,0.00153239081620459,0.000313336400772193,0.00849011611348484,2.51340032125114e-05,1.53649223336292e-05,0.00634572184653309,1.68137377300508e-05,0.0071393082049172,0.0106721895058937,0.0103086555529133,5.13242440950753e-05,0.00155378219483383,NA,NA,0.00398832861604373,0.00321715241120146,0.000104081407686518,NA,0.000648772370164312,0.00210786764942271,0.00125334560308877,7.77930070385293e-05,NA,3.01779888622827e-07,NA,NA,0.000158855206963127,7.3088299842464e-05,0.00255936211691087,0.0183255460817481,NA,1.99950165383661e-05,0.00164237581104241,0.00183500536955862,7.3088299842464e-05,0.000653284938860407,0.000178721398430863,NA,0.00575886413004337,0.00556269607655107,NA,0.00243814560332346,2.92744177040181e-05,0.13030822010514,0.00014416414324091,NA,NA,0.00718896602050683,0.00120228946615715,4.38193647383512e-06,NA,NA
"M-rep1",0.00278134803827553,NA,5.09697216447979e-05,NA,2.43103146995403e-06,0.000104081407686518,NA,0.00330759887641612,0.000319920264613858,3.00974336088061e-05,5.32052485027468e-06,0.0017480958416562,2.78879226754577e-05,0.00235509341345852,0.00897420589841433,0.00604517575602496,0.0011374351430356,0.00225915660919002,0.000425073517234436,0.0107464204542168,NA,2.56621220475377e-05,0.00385247150192719,8.45403728095046e-05,0.00656950324416964,0.0130482487410683,0.0135083942391854,0.000152384100207716,0.00224355147460358,NA,NA,0.00625835841866892,0.00315094437196143,NA,2.62013377819138e-05,0.000943297196215669,0.00280069384378091,0.00103942400630211,7.72556514874438e-05,NA,NA,NA,NA,0.000101235296119927,6.01948672176123e-05,0.00302258787801248,0.0248605151173412,NA,NA,0.00233882559495884,0.00216712787513251,0.000186310938593818,0.000396607615408318,7.83341001930483e-05,NA,0.00666121009193716,0.00596195003500218,0.000169080745619009,0.00315094437196143,NA,0.135841857815757,0.000342882049740722,0.000530632257092801,NA,0.00916277304087406,0.00187356273305715,NA,8.93606992154313e-05,NA
"M-rep2",0.00372124217985913,NA,2.14301281087951e-05,NA,3.03473084928481e-06,9.7111387177114e-05,NA,0.00203606593914281,0.000195573700583404,5.09697216447979e-05,NA,0.00154304943723316,0.000113108894273727,0.0017848270512293,0.00734002147823447,0.00533609475294685,0.000956465134362232,0.00210786764942271,0.000364953429842514,0.00797665723208745,NA,2.09891024496421e-05,0.00471018682691703,4.69017084133305e-05,0.00831539205041687,0.0112806968400195,0.0121744465571953,0.000217002607706682,0.00199416430802186,NA,NA,0.0045497405721424,0.00300170933845315,NA,4.16882402573973e-05,0.000832651261492145,0.00291962743874011,0.000930310544964782,0.000261663443002024,1.02212282422666e-06,NA,NA,NA,0.000171441024870361,5.89560747634793e-05,0.00287943206502168,0.0203334664912802,NA,9.99750826918307e-06,0.00172402928963019,0.00114534663010926,0.000124635269251366,0.00058470639873971,NA,NA,0.00652412437053413,0.00567958014578246,0.000205296976380301,0.00312917920933446,NA,0.125,7.1089696439725e-05,0.000244140625,NA,0.00699238336662478,0.00188659439243134,NA,NA,NA
"M-rep3",NA,NA,NA,NA,NA,0.000103362464888004,NA,0.00280069384378092,0.000220031851223347,1.8272074960616e-05,1.47587298731078e-06,0.00177249835022883,6.23176346256832e-05,0.00224355147460359,0.00922650516741821,0.00684848219778153,0.00112177573730179,0.00280069384378092,0.000437023960414048,0.0103086555529132,NA,0.000110781146889302,0.0055242717280199,9.91519038520796e-05,0.00630188874392286,0.0124302575586706,0.0150927551394507,0.000196934023247589,0.00210786764942271,NA,NA,0.00537321022710837,0.00312917920933446,NA,NA,0.00120228946615714,0.00233882559495884,0.00154304943723316,0.000230971105157616,3.4665406163223e-07,NA,NA,NA,0.000393868046495179,NA,0.00274305639792578,0.023683071351725,NA,6.68797089627103e-06,0.00276213586400995,0.00157547218598071,0.000125502176105477,0.000750427334613287,7.83341001930484e-05,NA,0.00608722327859765,0.00596195003500219,0.000364953429842514,0.00340058813787548,NA,0.156041318612702,0.000272775180193413,0.000564789152297503,NA,0.00781249999999999,0.00173602086165346,NA,0.000218511980207024,NA
"N-rep1",NA,NA,8.70333645529497e-06,NA,3.53938000352156e-07,5.87055403397042e-07,NA,0.00445610826511102,0.000145166884155606,NA,NA,0.00163103109263353,NA,0.00221266383846836,0.00661519775283223,0.00430431685889301,0.000868010430826728,0.0019803896089649,0.000290333768311211,0.00843147059769083,NA,NA,0.00643430482240291,1.99950165383661e-05,0.00508336662282005,0.0116785097549604,0.0114381694995752,0.000107007534340336,0.00196671005870453,NA,NA,0.00458138652043703,0.00270529192990415,NA,NA,0.00101100090218885,0.00250669120617755,0.000826899719104029,0.00026716154815936,NA,NA,3.13755440263692e-05,NA,NA,7.81055333529928e-08,0.00200803481768763,0.017217267435572,NA,NA,0.00206448836047144,0.00152180581964941,0.000240779468870449,0.000338161491238018,NA,0.000311172028154116,0.00575886413004336,0.00508336662282005,0.000104805351127656,0.00296038391896562,2.1458787626053e-06,0.0698304461295138,0.000176260888125305,0.000270890984391563,NA,0.0070410192391471,0.00120228946615715,NA,4.62559987338378e-05,NA
"N-rep2",0.00248937622523293,1.19718032515984e-05,6.81937950483534e-05,NA,6.37121520559975e-06,2.96830733463222e-05,NA,0.00344805857926038,0.000199683119765083,NA,NA,0.00167688561804249,9.84670116237947e-05,0.00245510424711295,0.00866851150053004,0.00560138768756183,0.000880127404893389,0.0028595423748938,0.000491677514676132,0.0102374484676435,NA,5.85488354080361e-05,0.00652412437053414,NA,0.00975258241329386,0.0123443954978653,0.0120068373538126,6.67903870398401e-05,0.00199416430802186,NA,NA,0.00511872423382174,0.00377318878486268,5.97790708976396e-05,0.000158855206963127,0.000898620752563355,0.00326206218526707,0.00094329719621567,0.000221562293778604,NA,NA,6.40696218031658e-05,NA,0.000278506766569439,3.91670500965242e-05,0.00184776884126093,0.0216423354392332,NA,NA,0.0022748702860712,0.001953125,0.000229375671194827,0.000750427334613287,NA,0.000452435577094908,0.00647905895167534,0.00529923565409247,7.99800661534647e-05,0.00328475162208483,2.34508542066652e-05,0.103664943226805,0.000110781146889302,0.000205296976380302,NA,0.00820091159080522,0.00116133507324485,1.30275750804367e-06,NA,NA
"N-rep3",0.00139067401913777,2.53088240299817e-05,1.25670016062557e-05,NA,2.00217568134893e-06,2.26823256493134e-06,NA,0.00418661508803239,0.000364953429842514,NA,NA,0.00202200180437769,3.55448482198626e-05,0.00248937622523293,0.00728932024638131,0.00458138652043702,0.000568717571517801,0.00317286092326655,0.000434005215413364,0.00860863371778601,NA,2.80818985176048e-05,0.00587987010707449,6.96266916423598e-05,0.00843147059769084,0.0142786164098344,0.0125167168373379,0.00014217939287945,0.0022748702860712,NA,NA,0.00372124217985913,0.00312917920933446,1.06410497005493e-05,3.57920821909142e-05,0.00119398464618366,0.00335377123608497,0.00120228946615714,0.000328914447476975,NA,NA,7.10896964397251e-05,NA,0.000169080745619009,NA,0.00323952947583766,0.0217928697867251,NA,NA,0.00291962743874011,0.00212252902837121,0.000220031851223347,0.000580667536622422,NA,NA,0.00638985983248266,0.00471018682691704,9.91519038520796e-05,0.00352050961957355,5.82221683105682e-06,0.0896222030009892,8.8743439777851e-05,0.000138291489904272,NA,0.0105984713081849,0.00289946009888486,2.91500157759683e-07,0.000229375671194827,NA
"O-rep1",NA,NA,NA,NA,2.96830733463222e-05,6.32720600749544e-06,2.51676160959796e-06,0.00302258787801248,0.000375213667306644,NA,NA,0.0021822014415473,1.48415366731611e-05,0.00289946009888486,0.0079215584358596,0.00374712546611432,0.00052332688600405,0.00272410872334064,0.000342882049740722,0.00749425093222863,NA,4.92335058118974e-05,0.00367001073911723,1.28310610237688e-05,0.00583925487748024,0.0103086555529132,0.00814426375657125,0.000130831721501012,0.00187356273305716,1.40409492588024e-05,NA,0.00317286092326654,0.00471018682691703,NA,2.93135677583316e-06,0.0133224201838743,0.0020933075440162,0.00117754670672926,0.000282394576148752,NA,NA,NA,NA,8.16606173575509e-05,3.5055491790681e-05,0.000407757773158384,0.0334929207042592,2.80818985176048e-05,5.67058141232834e-07,0.00328475162208482,0.000560887868650896,0.000229375671194827,0.00059699232309183,NA,NA,0.00283979007289123,0.00364466012319065,4.02681857535673e-05,0.00225915660919002,3.46191084029068e-06,0.0230354565201734,3.78834722685637e-06,0.000549344963226958,4.85556935885571e-05,0.00699238336662478,0.00342424109889076,NA,NA,NA
"O-rep2",NA,NA,NA,NA,1.44549996043243e-06,3.60410358102274e-05,2.25557719880485e-07,0.001953125,0.000498541077005466,NA,NA,0.00216712787513251,NA,0.00319492991624133,0.00670754247216996,0.00430431685889301,0.000676322982476037,0.00326206218526707,0.000449310376281677,0.00621512877933531,NA,8.33764805147946e-05,0.00433425575026502,NA,0.00508336662282005,0.0126037774878457,0.00948589753433631,5.89560747634793e-05,0.00183500536955862,NA,1.86560100966197e-05,0.00308609887446632,0.00504825324467771,3.03473084928482e-06,5.57758453509156e-05,0.0121744465571953,0.00192623575096359,0.00112957830459501,0.000192881179654145,NA,NA,NA,NA,5.61637970352096e-05,0.000229375671194827,0.000516122090117862,0.0308197720154175,3.67983345852893e-05,2.64541976944886e-07,0.00283979007289123,0.000516122090117862,0.000173834252392221,0.000592868595896019,1.95835250482621e-05,NA,0.00340058813787549,0.00377318878486268,0.000145166884155606,0.00111402706627776,NA,0.0213443790117874,NA,0.000474929173541155,8.16606173575509e-05,0.00630188874392287,0.00379943338832924,NA,NA,NA
"O-rep3",NA,NA,NA,NA,3.01376843209601e-06,3.71038416829028e-06,8.52422438104414e-06,0.00377318878486268,0.000416325630746073,NA,NA,0.00242130410144333,3.6544149921232e-05,0.00315094437196143,0.00849011611348482,0.0043644028830946,0.000714885593723449,0.00427458477054977,0.000431007322407546,0.00713930820491719,NA,NA,0.00494436169519641,3.48133458211799e-05,0.00781250000000001,0.0140820384782942,0.0113591602915649,0.000203878886579192,0.00189971669416462,1.16444336621136e-05,1.51736542464241e-06,0.00374712546611431,0.00754637756972536,1.30275750804366e-06,0.000155586014077058,0.0164018231816104,0.00183500536955861,0.00116941279747942,0.000201072025700091,NA,NA,NA,NA,7.99800661534645e-05,NA,0.000856060274722691,0.0387408656230933,NA,NA,0.00344805857926037,0.000626672801544387,0.000391147401166808,NA,6.86681204033697e-05,NA,0.00364466012319065,0.00427458477054977,NA,0.00167688561804249,1.53854705662179e-06,0.026460791011329,0.000259856001575528,0.000681027180835158,5.46279950517562e-05,0.00666121009193717,0.00298097501750109,NA,NA,NA
"P-rep1",7.56657531701043e-05,NA,2.91110841552841e-06,NA,1.11850256846607e-06,0.00013358077407968,NA,0.00302258787801249,1.75277458953405e-05,5.85488354080362e-05,NA,0.00109868992645392,NA,0.00202200180437769,0.00333060504596858,0.000101235296119927,9.25119974676758e-05,0.00137152819896289,0.00013733624080674,0.000644290972057078,4.59979182316116e-06,5.31341896543045e-05,0.00390625,NA,0.00319492991624133,0.0299770037289145,0.000798732479060334,0.000171441024870361,0.00276213586400995,0.000121227111259404,NA,0.00398832861604373,0.00259508948065725,NA,NA,0.00287943206502169,0.00442532767693671,1.98569008703909e-05,0.000671651278388547,NA,NA,NA,NA,1.28310610237688e-05,7.72556514874438e-05,0.00132480891352312,0.00143971603251084,1.77724241099313e-05,1.13411628246567e-06,0.00210786764942271,0.000695337009568883,0.000269019803680813,7.41085744870024e-05,0.000413449859552016,NA,0.000771524718616579,0.000719858016255422,1.39812821058259e-07,0.00099019480448245,9.52400626298227e-06,0.137738139484576,1.8272074960616e-05,0.000568717571517802,NA,0.00352050961957356,0.00138106793200498,9.45821914626303e-06,NA,NA
"P-rep2",NA,NA,7.11847680310674e-06,NA,NA,0.000218511980207025,NA,0.00342424109889076,1.90480125259645e-05,0.000128139243606331,NA,0.00171212054944538,NA,0.00333060504596858,0.0055242717280199,0.000138291489904272,0.000150286183269643,0.00222805413255551,0.000220031851223347,0.000838442809021244,2.16080452975425e-06,0.000161072743014269,0.0054105838598083,NA,0.00583925487748023,0.042985681816867,0.00105393382471136,0.000185023994935351,0.00433425575026502,0.000103362464888004,NA,0.00575886413004337,0.00398832861604372,NA,NA,0.00433425575026502,0.00689611715852073,2.8473907212427e-05,0.00058877335336463,NA,NA,NA,NA,6.72549509202032e-05,0.000156668200386097,0.0017848270512293,0.00176025480978678,3.15937781934014e-05,NA,0.00310756438966765,0.00116941279747942,0.000461942210315232,0.000270890984391564,0.000319920264613858,NA,0.00109110072077365,0.000930310544964784,2.22155301374141e-06,0.00151129393900624,6.45152612647327e-05,0.26061644021028,1.42369536062135e-05,0.000886249175114416,NA,0.00467765118991769,0.00207884801260422,4.47999357802398e-07,NA,NA
"P-rep3",5.2767164996818e-05,NA,6.19699399075498e-06,NA,9.5367431640625e-07,NA,NA,0.00298097501750109,2.20326110156631e-05,0.000112327594070419,NA,0.00177249835022883,NA,0.0022748702860712,0.00467765118991769,0.000126375112773606,8.51283976043948e-05,0.00180974230837963,0.000185023994935351,0.000766195408102296,NA,0.000119558141795279,0.00442532767693672,NA,0.00515432777645662,0.0316862337434384,0.000917502684779307,0.000205296976380301,0.00344805857926037,0.000112327594070419,NA,0.00548611279585155,0.00319492991624133,NA,NA,0.00347204172330692,0.00487629120664692,6.72549509202032e-05,0.000509016484785704,NA,NA,NA,NA,NA,0.000194222774354228,0.00134330255677709,0.00183500536955861,NA,2.5730806267367e-07,0.00250669120617755,0.000657828894953951,0.000402144051400182,0.000223103381403662,0.000523326886004049,NA,0.000969816890075231,0.00132480891352312,NA,0.00108356393756626,3.76217920110076e-06,0.183010711993203,3.0517578125e-05,0.00075564696950312,NA,0.00430431685889301,0.00146996752676862,6.83763145454326e-07,NA,NA
"Q-rep1",0.00232267014648969,NA,1.40409492588024e-05,NA,NA,1.89670678080301e-07,NA,0.00374712546611432,NA,4.06025002461761e-06,NA,0.00171212054944538,NA,0.00240457893231429,0.00634572184653309,0.00684848219778152,0.0013156577899079,0.00180974230837963,0.000367491881692155,0.0115177282600867,NA,2.78879226754578e-05,0.00433425575026503,3.38613730489455e-05,0.00448710294920717,0.0153034421497957,0.0134150849443399,6.31875563868029e-05,0.00164237581104241,2.49603899706354e-05,NA,0.00259508948065725,0.00372124217985913,NA,NA,0.000709947518222807,0.00242130410144333,0.000969816890075232,NA,NA,NA,NA,NA,0.000151331506340208,NA,0.000498541077005466,0.026460791011329,2.11633581555909e-06,NA,0.00238796929236732,0.00134330255677709,0.000192881179654145,0.00027850676656944,NA,NA,0.00728932024638132,0.0052626311596316,4.92335058118974e-05,0.00229069326021851,NA,0.0633724674868768,0.000393868046495179,0.000234195341632145,NA,0.00968521640577332,0.00230662629185455,NA,NA,NA
"Q-rep2",0.00151129393900624,NA,NA,NA,2.40076911462955e-07,9.85986961851112e-06,NA,0.00272410872334063,0.000179964504063855,2.92744177040181e-05,NA,0.00109110072077365,8.00870272539572e-06,0.00203606593914282,0.00612956326481837,0.00522627951088325,0.000868010430826729,0.0017848270512293,0.000342882049740722,0.00891221653022206,NA,2.2652032022538e-05,0.00522627951088325,1.11700874019289e-05,0.00656950324416965,0.0126914436930662,0.0105252623192632,6.54158607505062e-05,0.00159746495812067,1.24968853364788e-06,1.40409492588024e-05,0.00238796929236732,0.00340058813787548,NA,4.46803496077156e-05,0.00103224418023572,0.00188659439243134,0.00148019195948281,NA,NA,NA,NA,NA,NA,4.78872130063935e-05,0.000605326025360833,0.03125,1.35626629816676e-05,NA,0.00179724150512671,0.00107607921472325,0.000199683119765083,0.000557013533138879,NA,NA,0.00689611715852075,0.00600341867690629,0.000245838757338066,0.00206448836047145,NA,0.0493775819914611,NA,0.000175043365236307,NA,0.00955187716946929,0.00143971603251084,NA,0.000352521776250609,NA
"Q-rep3",NA,NA,5.42506519266705e-05,NA,5.21799898748749e-07,4.28602562175903e-05,NA,0.00264961782704623,5.61637970352097e-05,9.01025895255685e-06,NA,0.00150085466922657,5.5390573444651e-05,0.00213729238527488,0.00519017896131451,0.00467765118991769,0.000911165030797664,0.00216712787513251,0.000261663443002025,0.0100267648247102,NA,NA,0.00382586053744893,9.59025096528493e-06,0.00604517575602496,0.0120068373538126,0.0118415356758625,4.82202949135363e-05,0.00144973004944243,1.83991672926447e-05,1.49447677244099e-05,0.00224355147460359,0.00398832861604372,NA,8.88621205496563e-06,0.000734983763384311,0.00248937622523293,0.000862014644815094,NA,NA,NA,NA,NA,0.000178721398430862,7.20820716204547e-05,0.000413449859552015,0.0238478001400088,9.45821914626303e-06,NA,0.001953125,0.00125334560308877,0.000154511302974888,0.000596992323091831,NA,NA,0.00634572184653309,0.00439475970581566,0.000388445548708456,0.00191293026872447,NA,0.0567199472073226,0.000206724929776008,0.000259856001575528,NA,0.00661519775283224,0.00232267014648969,NA,0.000309022605949776,NA
"R-rep1",NA,NA,2.36455478656576e-06,NA,NA,5.98590162579918e-06,NA,0.00230662629185455,0.000256278487212663,NA,NA,0.00112177573730179,8.29112901707501e-06,0.00213729238527488,0.0067541971195927,0.00544821744668128,0.000270890984391564,0.00191293026872447,0.000229375671194827,0.00579892019776973,1.08646407745138e-05,0.000145166884155606,0.00289946009888487,7.06930589210793e-06,0.00254168331141003,0.0116785097549605,0.00885065535387344,6.81937950483534e-05,0.00139067401913777,1.33759417925421e-05,NA,0.00283979007289123,0.00347204172330692,2.38100156574557e-06,1.8272074960616e-05,0.00188659439243134,0.00152180581964941,0.00145981371937006,0.000101235296119927,NA,NA,NA,NA,9.92845043519543e-06,9.38034168266609e-05,0.001953125,0.0398300196037269,NA,3.08120925578474e-07,0.00200803481768763,0.000601144733078572,3.60410358102274e-05,0.000259856001575528,3.48133458211799e-05,0.000154511302974888,0.00315094437196143,0.00579892019776973,6.77227460978909e-05,NA,3.15937781934014e-05,0.0717936471873147,0.000134509901840406,0.00038576235930829,0.0001326580642732,0.0062151287793353,0.00544821744668128,NA,NA,2.17874395902015e-07
"R-rep2",5.27671649968179e-05,NA,NA,NA,NA,3.55923840155337e-06,NA,0.00308609887446632,0.000242454222518807,NA,NA,0.00115331314592727,5.53905734446509e-05,0.00183500536955862,0.00621512877933529,0.00451831321838003,0.000461942210315232,0.00193963378015046,0.000175043365236307,0.00608722327859766,1.86560100966197e-05,2.78879226754578e-05,0.00270529192990415,NA,0.0045497405721424,0.0123443954978653,0.00929068058595876,7.35966691705786e-05,0.00148019195948281,1.51533889074255e-05,NA,0.00243814560332346,0.00398832861604373,NA,NA,0.00266804737647343,0.00146996752676862,0.00115331314592727,5.35037671701681e-05,NA,NA,NA,NA,0.000183745940846078,NA,0.00207884801260422,0.0308197720154175,5.86271355166631e-06,NA,0.00177249835022883,0.000254508242392852,6.679038703984e-05,0.00046839068326429,0.000101235296119927,NA,0.00340058813787549,0.0054105838598083,8.33764805147946e-05,0.00224355147460358,1.8916438292526e-05,0.0780206593063508,0.000110781146889302,0.000240779468870449,7.20820716204547e-05,0.00670754247216996,0.00467765118991768,NA,NA,1.37703818847894e-06
"R-rep3",8.33764805147946e-05,NA,2.64188665029702e-06,NA,NA,2.38100156574557e-06,NA,0.00233882559495884,0.000215503661203773,NA,NA,0.00128858194411415,NA,0.001953125,0.00666121009193716,0.00474294876716814,0.000288328286481819,0.00189971669416462,0.000227791257699416,0.00592076783793123,1.90480125259645e-05,9.51128637280884e-05,0.00248937622523293,2.65670948271522e-05,0.00302258787801248,0.0116785097549604,0.00897420589841433,6.86681204033696e-05,0.00146996752676862,3.80960250519291e-05,NA,0.00264961782704623,0.00410045579540261,7.16798972483835e-06,1.74066729105899e-05,0.00203606593914281,0.00152180581964941,0.00155378219483382,0.000164457223738488,NA,NA,NA,NA,5.89560747634793e-05,3.2707930375253e-05,0.00233882559495884,0.037162722343835,3.01779888622827e-07,5.86271355166631e-06,0.00170029406893774,0.000481558937740898,2.73139975258781e-05,0.000458751342389654,6.23176346256831e-05,0.000251004352210954,0.00352050961957355,0.00608722327859766,0.000226217788547454,0.00180974230837963,5.73439177987068e-05,0.0785633359076143,5.46279950517561e-05,0.000163321234715101,8.69171261961102e-05,0.00734002147823447,0.00529923565409246,NA,NA,NA
"S-rep1",NA,1.54717938200383e-05,NA,NA,1.02923225069468e-06,0.000164457223738488,NA,0.00713930820491719,0.000148217148974005,0.00013925338328472,NA,0.00182233006159533,NA,0.00291962743874011,0.00680117627575096,0.000247548701120613,0.000286336657527315,0.00230662629185455,0.000234195341632145,0.00102511394885065,4.37608413090768e-05,4.59364852115194e-05,0.00744248435971827,NA,0.00814426375657126,0.0470389608565958,0.00183500536955862,0.000149248080772958,0.00282017421000487,0.000491677514676132,0.000171441024870361,0.0110485434560398,0.0062151287793353,1.43551516285998e-06,NA,0.00670754247216995,0.00451831321838003,3.70542872435012e-05,0.00103224418023572,NA,NA,NA,0.00849011611348482,0.000101939443289596,0.000428030137361345,0.000705043552501219,0.00225915660919001,3.22576306323663e-05,NA,0.00342424109889076,0.00179724150512671,0.000930310544964784,0.000300572366539286,0.000776891097416913,NA,0.00156458960466723,0.00237147438358407,5.07531253077203e-07,0.00116941279747942,8.81304440626523e-05,0.257028456664017,5.93661466926443e-05,NA,0.000247548701120613,0.00666121009193717,0.00168854927989818,3.339519351992e-05,NA,NA
"S-rep2",7.83341001930484e-05,NA,1.61503851387506e-06,NA,4.89588126206552e-06,6.86681204033697e-05,1.9098994197598e-07,0.00454974057214241,1.40409492588024e-05,0.000145166884155605,NA,0.00173602086165346,6.15418822648716e-06,0.00238796929236732,0.00491020849422589,0.000124635269251366,7.83341001930484e-05,0.00176025480978678,0.000202470592239854,0.000553165959617088,3.27079303752531e-05,4.37608413090767e-05,0.00439475970581566,NA,0.00666121009193715,0.0314673609392725,0.00106864619263744,4.78872130063935e-05,0.00219737985290783,0.000227791257699416,0.000159960132306929,0.00885065535387341,0.00484260820288667,NA,7.89844454835034e-06,0.00511872423382173,0.00291962743874011,5.5390573444651e-05,0.000584706398739711,NA,NA,NA,NA,4.19782048992841e-05,0.000428030137361345,0.000239116283590558,0.00238796929236732,NA,NA,0.00238796929236732,0.00124468811261647,0.000653284938860406,0.000272775180193413,0.000588773353364628,NA,0.000949858347082309,0.00125334560308877,NA,0.00112177573730179,8.57205124351805e-05,0.223756267731993,4.88934251458509e-05,0.000622344056308233,8.99822520319276e-05,0.0050133824123551,0.0014297711874469,NA,NA,1.63977362887829e-07
"S-rep3",0.000104081407686518,7.02047462940122e-06,6.73448941261791e-06,NA,9.03437475270271e-08,NA,4.03759628468764e-07,0.0049102084942259,8.81304440626524e-05,0.000123774350560306,NA,0.00193963378015046,1.33759417925421e-05,0.00266804737647343,0.00501338241235509,0.000135445492195782,5.06176480599635e-05,0.00184776884126093,0.00014416414324091,0.000626672801544387,1.98569008703909e-05,8.05363715071348e-05,0.0041289767209429,NA,0.00786684023481812,0.0334929207042592,0.00130656987772081,9.98415598825417e-05,0.00229069326021851,0.000173834252392221,0.000123774350560306,0.00808800721751077,0.00529923565409247,1.34869915234861e-06,7.7897043282104e-06,0.00461325258370911,0.00361948461675926,8.1096546270539e-05,0.000545550360386826,NA,NA,NA,0.00820091159080522,0.000211068659987272,0.000324386185082156,0.000560887868650896,0.00207884801260422,7.42076833658055e-06,NA,0.0024721808475982,0.00101100090218885,0.000653284938860407,0.00046839068326429,0.000576656572963639,NA,0.00126206331116943,0.00199416430802186,2.41423910898262e-06,0.00130656987772081,3.70542872435012e-05,0.233258247884202,4.02681857535674e-05,0.000576656572963639,0.000173834252392221,0.00407213187828564,0.00153239081620459,3.0517578125e-05,NA,8.94802054772857e-06
"T-rep1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0398300196037269,NA,127.11583941594,NA,NA,NA,NA,NA,0.435275281648062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00533609475294685,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9960383416998,NA,NA,NA,NA,0.0349152230647569,0.0136023525515019,NA,NA,NA,NA,NA,NA,NA,NA,0.0836204721741319,NA
